2300;"WAXP";118;0.2762028;45562208.7096929;45562208.7096929;0;0;3.115973;5.337923;7.989776;12.28594411;11.12046976;-40.75617712;0.0304;0.08462128;2022-03-24 00:42:07;2022-03-24 00:42:56
6836;"GLMR";119;2.55564717;44235646.1145604;44235646.1145604;0;0;0.773838;1.910263;11.023701;21.53298217;-62.8342719;-74.42840811;0.0289;0.08629964;2022-03-24 00:42:07;2022-03-24 00:42:56
4566;"XDB";120;0.58535938;5728266.42864416;5728266.42864416;0;0;1.259902;7.368879;64.472325;117.01984915;111.92213203;80.75805745;0.0288;0.01118889;2022-03-24 00:42:07;2022-03-24 00:42:56
7501;"WOO";121;0.51947722;24039484.8548555;24039484.8548555;0;0;1.027843;0.664513;10.526881;41.23348178;1.66706689;-37.81432396;0.0288;0.04712651;2022-03-24 00:42:07;2022-03-24 00:42:56
9444;"KNC";122;2.84224465;94575763.6788743;94575763.6788743;0;0;-1.578627;-4.631056;2.706678;77.05889108;106.69950406;118.30611444;0.0285;0.18713879;2022-03-24 00:42:07;2022-03-24 00:42:56
1698;"ZEN";123;41.41655682;35316675.8018386;35316675.8018386;0;0;0.293184;-1.151233;14.785786;39.69510129;26.54562911;-36.36806932;0.0285;0.06990017;2022-03-24 00:42:07;2022-03-24 00:42:56
10603;"IMX";124;2.1240607;251245178.155249;251245178.155249;0;0;2.925441;4.42819;41.267329;47.01656734;-5.61961837;-51.32063469;0.0281;0.50273418;2022-03-24 00:42:07;2022-03-24 00:42:56
8075;"RLY";125;0.18964658;5178073.11807035;5178073.11807035;0;0;0.286867;2.252658;13.936423;-10.80481063;-9.59356705;-43.76251973;0.0277;0.01053259;2022-03-24 00:42:07;2022-03-24 00:42:56
1817;"VGX";126;1.74116548;7706008.31217476;7706008.31217476;0;0;0.913062;2.318672;11.46874;27.5252472;1.91333507;-39.28494758;0.0274;0.01589249;2022-03-24 00:42:07;2022-03-24 00:42:56
4269;"GT";127;5.93704269;7114871.02966854;7114871.02966854;0;0;0.322673;0.815236;-0.561929;6.7081405;12.90864203;4.60030535;0.0262;0.01530569;2022-03-24 00:42:07;2022-03-24 00:42:56
1042;"SC";128;0.00921123;17924251.6117251;17924251.6117251;0;0;-0.211483;4.694111;11.622276;18.87555624;5.7216719;-40.23380019;0.0262;0.03856436;2022-03-24 00:42:07;2022-03-24 00:42:56
4747;"VLX";129;0.20223592;4521209.96078965;4521209.96078965;0;0;0.046182;0.34219;2.691709;-8.70228396;-10.5397079;-7.40263431;0.026;0.00981261;2022-03-24 00:42:07;2022-03-24 00:42:56
1896;"ZRX";130;0.53739934;31272270.5364805;31272270.5364805;0;0;0.580101;4.550788;14.249354;12.99446954;12.23364872;-32.82542018;0.0257;0.06866329;2022-03-24 00:42:07;2022-03-24 00:42:56
5617;"UMA";131;6.92159306;77086451.2671394;77086451.2671394;0;0;0.068105;-0.803552;-3.478015;52.97449691;23.94677141;-23.47132372;0.0255;0.17013809;2022-03-24 00:42:07;2022-03-24 00:42:56
